#bin	chrom	chromStart	chromEnd	name	score	strand	signalValue	pValue	qValue	peak
712	chr20	16710363	16710847	.	235	.	34.591	177.137	0	243
723	chr20	18118099	18118726	.	143	.	12.215	101.48	0	337
726	chr20	18547588	18548322	.	111	.	4.605	13.92	0.000000000000725916	415
728	chr20	18774358	18774867	.	142	.	11.973	33.473	3.43267e-32	296
737	chr20	19997671	19998321	.	154	.	15.015	91.198	0	269
737	chr20	20032728	20033601	.	122	.	7.283	49.851	0	389
815	chr20	30160163	30160894	.	112	.	4.7	36.99	1.09937e-35	509
821	chr20	30945726	30946455	.	125	.	7.977	98.992	0	288
828	chr20	31889398	31889759	.	126	.	8.066	14.895	0.0000000000000811767	190
829	chr20	31989047	31989539	.	107	.	3.641	12.218	0.0000000000333793	322
831	chr20	32264814	32265484	.	114	.	5.227	21.952	8.96769e-21	210
831	chr20	32265888	32266284	.	119	.	6.333	11.799	0.0000000000858028	162
831	chr20	32267425	32268281	.	111	.	4.386	19.003	7.38661e-18	208
832	chr20	32398642	32399213	.	156	.	15.373	174.49	0	277
837	chr20	33103092	33104272	.	121	.	6.999	82.953	0	319
837	chr20	33113825	33114228	.	112	.	4.724	22.417	3.1139e-21	215
840	chr20	33463582	33464029	.	110	.	4.163	15.42	0.0000000000000249764	202
844	chr20	33999342	34000065	.	152	.	14.392	162.692	0	455
845	chr20	34129674	34130412	.	108	.	3.701	27.728	1.72381e-26	240
846	chr20	34286596	34287851	.	120	.	6.804	113.255	0	701
850	chr20	34823992	34824568	.	114	.	5.215	37.277	5.72213e-36	349
852	chr20	35027942	35028440	.	156	.	15.393	62.19	0	261
855	chr20	35513777	35514123	.	157	.	15.64	18.267	3.93673e-17	162
859	chr20	35917823	35918483	.	147	.	13.145	133.693	0	233
864	chr20	36661486	36662608	.	134	.	10.123	149.466	0	615
871	chr20	37590727	37591503	.	109	.	4.055	40.966	1.25833e-39	287
906	chr20	42087669	42088075	.	136	.	10.474	34.59	2.68177e-33	209
911	chr20	42839157	42839753	.	113	.	4.959	50.869	0	276
916	chr20	43394494	43395064	.	143	.	12.248	56.353	0	337
918	chr20	43767219	43767849	.	111	.	4.535	15.406	0.0000000000000257454	434
919	chr20	43858075	43858559	.	141	.	11.775	62.99	0	249
920	chr20	43991547	43992295	.	103	.	2.598	16.956	7.77593e-16	243
924	chr20	44485859	44486608	.	116	.	5.708	38.937	1.29054e-37	532
924	chr20	44509690	44510322	.	125	.	7.912	62.764	0	342
925	chr20	44645939	44646263	.	159	.	16.037	11.259	0.000000000288213	167
947	chr20	47448214	47448647	.	129	.	8.9	18.269	3.9228e-17	239
955	chr20	48531740	48532649	.	122	.	7.209	150.354	0	502
958	chr20	48949000	48949576	.	119	.	6.505	27.08	7.61352e-26	229
987	chr20	52740171	52740593	.	113	.	4.89	14.599	0.00000000000015799	198
1004	chr20	54967295	54967913	.	141	.	11.712	148.13	0	351
1014	chr20	56262366	56262895	.	118	.	6.091	12.27	0.0000000000297081	155
1048	chr20	60757647	60758398	.	110	.	4.143	34.409	4.04991e-33	420
1050	chr20	60961389	60963075	.	114	.	5.118	94.666	0	714
1060	chr20	62259554	62260016	.	113	.	4.934	25.463	3.04247e-24	256
1060	chr20	62289464	62290149	.	102	.	2.288	12.288	0.000000000028548	478
1060	chr20	62338892	62339523	.	122	.	7.176	76.814	0	372
1062	chr20	62612117	62612915	.	122	.	7.25	115.981	0	361
791	chr21	27107034	27108259	.	143	.	12.286	174.413	0	349
816	chr21	30374802	30375465	.	142	.	12.036	125.082	0	307
816	chr21	30396728	30397461	.	156	.	15.411	98.219	0	258
817	chr21	30445811	30446394	.	171	.	18.999	146.37	0	295
843	chr21	33829695	33830191	.	129	.	8.755	26.081	7.45682e-25	275
870	chr21	37432201	37433139	.	111	.	4.619	38.446	3.96511e-37	435
925	chr21	44596632	44598195	.	103	.	2.477	13.514	0.00000000000180901	817
937	chr21	46221123	46222276	.	141	.	11.68	121.622	0	622
941	chr21	46738702	46739236	.	114	.	5.283	26.456	3.17359e-25	276
11	chr22	22020064	22020739	.	145	.	12.647	74.42	0	254
733	chr22	19466621	19467448	.	146	.	13.051	49.726	0	481
738	chr22	20104719	20105235	.	129	.	8.794	41.401	4.66113e-40	256
744	chr22	20861624	20862110	.	126	.	8.202	40.93	1.36246e-39	198
770	chr22	24372715	24373531	.	113	.	4.928	15.461	0.00000000000002277	174
778	chr22	25348044	25348685	.	108	.	3.89	12.729	0.0000000000105892	443
778	chr22	25362213	25362598	.	143	.	12.32	13.176	0.00000000000387612	198
784	chr22	26143102	26143654	.	210	.	28.533	101.863	0	220
824	chr22	31365196	31366028	.	130	.	9.001	50.625	0	224
827	chr22	31742179	31742542	.	139	.	11.232	15.326	0.0000000000000307765	164
835	chr22	32870461	32870944	.	142	.	12.076	44.919	1.5134e-43	199
857	chr22	35653193	35653649	.	259	.	40.265	123.951	0	225
871	chr22	37521136	37521573	.	179	.	20.891	29.337	4.36424e-28	260
877	chr22	38349376	38349912	.	146	.	12.908	68.342	0	302
889	chr22	39898127	39898591	.	151	.	14.29	66.076	0	215
893	chr22	40394850	40395725	.	126	.	8.177	26.278	4.76876e-25	561
899	chr22	41214813	41215594	.	121	.	6.871	22.981	8.60997e-22	537
904	chr22	41864474	41865328	.	132	.	9.506	59.864	0	216
916	chr22	43485189	43485706	.	143	.	12.253	60.336	0	283
917	chr22	43583550	43584044	.	133	.	9.808	38.474	3.72354e-37	238
918	chr22	43659111	43659595	.	137	.	10.803	11.086	0.000000000421226	238
923	chr22	44350795	44351744	.	140	.	11.549	90.33	0	446
944	chr22	47158330	47159175	.	158	.	15.902	93.188	0	467
972	chr22	50776472	50779116	.	105	.	3.169	16.079	0.00000000000000563317	214
